id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,seafood_yn,translatedText
8194,Flannel Cakes with Vermont Maple Syrup,NA,2,2,1900,1900,0.1,0.1,0,Flannel Cakes with Vermont Maple Syrup
8198,Dreadnought Scotch Whiskey,NA,15,15,1900,1914,0.15,2,0,Dreadnought Scotch Whiskey
8199,Boned Squab a la Rossini,NA,9,9,1906,1907,1.5,150,0,Rossini-style Boned Squab
8200,Corn Meal Cakes with Vermont Maple Syrup,NA,2,2,1900,1900,0.1,0.1,0,Corn Meal Cakes with Vermont Maple Syrup
8202,Ramsay's Scotch Malt Whiskey,NA,5,5,1901,1901,0,0,0,Ramsay's Scotch Malt Whiskey
8203,Dunville's Old Irish Whiskey,NA,15,15,1900,1901,0.2,0.2,0,Dunville's Old Irish Whiskey
8204,"Veal Cutlets, Breaded, to order",NA,2,2,1900,1900,0.25,0.25,0,"Veal Cutlets, Breaded, to order"
8205,Rinder-Pokelbrust,NA,1,1,1900,1900,0,0,0,Beef pokel breast
8207,Bone sirloin,NA,25,25,1900,1906,0.25,0.6,0,Bone sirloin
8208,Wilson Rye Whiskey,NA,26,28,1900,1949,0.15,2.5,0,Wilson Rye Whiskey
8210,Extra Top Sirloin,NA,2,2,1900,1900,0.7,0.7,0,Extra Top Sirloin
8211,small sirloin bordelaise,NA,5,5,1900,1906,0.7,0.85,0,small sirloin bordelaise
8213,Paul Jones' Rye Whiskey,NA,16,16,1900,1901,0.2,0.2,0,Paul Jones' Rye Whiskey
8214,small sirloin with bacon,NA,15,15,1900,1906,0.45,0.9,0,small sirloin with bacon
8215,Fried Onions with above,NA,3,3,1900,1900,0.05,0.05,0,Fried Onions with above
8216,Hamburger Rauchfleisch,NA,15,15,1900,1910,0,0,0,Hamburger smoked meat
8217,Mushrooms with above,NA,3,3,1900,1900,0.2,0.2,0,Mushrooms with above
8218,Hermitage Rye Whiskey,NA,16,16,1900,1901,0,0,0,Hermitage Rye Whiskey
8220,Sirloin Steak with Fried Onions,NA,8,8,1892,1901,0.3,0.8,0,Sirloin Steak with Fried Onions
8221,Raw Beef Sandwich,NA,9,9,1900,1941,0.2,0.3,0,Raw Beef Sandwich
8222,sirloin steak tomato sauce,NA,21,21,1884,1901,0.3,50,0,sirloin steak tomato sauce
8224,Hermitage Bourbon Whiskey,NA,15,15,1900,1901,0,0,0,Hermitage Bourbon Whiskey
8226,sirloin steak mushrooms,NA,5,5,1900,1906,0.7,0.9,0,sirloin steak mushrooms
8228,Old Crow Bourbon Whiskey,NA,20,20,1900,1955,0.15,0.85,0,Old Crow Bourbon Whiskey
8230,Burnett's Old Tom Gin,NA,16,16,1900,1917,0.15,2.5,0,Burnett's Old Tom Gin
8232,"Country sausages, Gastronome",NA,3,3,1900,1906,0.3,0.5,0,"Country sausages, Gastronome"
8235,Calf's Liver with Onions,NA,8,8,1900,1958,0.15,2,0,Calf's Liver with Onions
8236,Coates & Co's Plymouth Gin,NA,10,10,1901,1901,0.2,0.2,0,Coates & Co's Plymouth Gin
8238,"Hot House Asparagus, Vinaigrette",NA,2,2,1906,1906,0,0,0,"Hot House Asparagus, Vinaigrette"
8239,family porterhouse mushrooms,NA,3,3,1900,1900,2.75,2.75,0,family porterhouse mushrooms
8241,Deviled Ice Cream Souvenir,NA,2,2,1906,1906,0.75,0.75,0,Deviled Ice Cream Souvenir
8242,Ivison's Oloroso Sherry,NA,15,15,1900,1901,0,0,0,Ivison's Oloroso Sherry
8243,"Pontet Canet, B. & G.",NA,5,5,1882,1907,1,2.5,0,"Pontet Canet, B. & G."
8244,"Macedoine of Fruits with kirsch, p. p.",NA,2,2,1906,1906,0.6,0.6,0,"Macedoine of Fruits with kirsch, p. p."
8246,Apple and Honey,NA,17,17,1900,1901,0.15,1,0,Apple and Honey
8247,"Peach, Melba (1)",NA,5,5,1906,1907,0.6,0.6,0,"Peach, Melba (1)"
8248,Pilsner (Imported),NA,7,7,1900,1907,0,0,0,Pilsner (Imported)
8249,Cht. Leoville,NA,2,2,1907,1907,2,4,0,Cht. Leoville
8250,Graham's Oporto Port,NA,16,16,1900,1901,0.2,0.25,0,Graham's Oporto Port
8253,Spring chicken,NA,137,137,1858,1963,0,3.25,0,Spring chicken
8255,"Pear, Ranavolo (1)",NA,2,2,1906,1907,0.4,0.4,0,"Pear, Ranavolo (1)"
8256,Guinness Stout,NA,66,70,1883,1980,0,5,0,Guinness Stout
8258,iced tea or coffee,NA,29,32,1900,1984,0.05,2,0,iced tea or coffee
8259,"Creme De Menthe, Marie Brizard",NA,16,16,1900,1901,0.25,0.25,0,"Creme De Menthe, Marie Brizard"
8261,Cht. Lafitte,NA,2,2,1907,1907,2.5,5,0,Cht. Lafitte
8262,iced ceylon tea,NA,4,4,1900,1900,0.15,0.15,0,iced ceylon tea
8264,Parisian Basket Ice Cream Souvenir,NA,2,2,1906,1906,0,0,0,Parisian Basket Ice Cream Souvenir
8265,demi-tasse coffee,NA,11,11,1900,1941,0.1,0.2,0,half cup coffee
8266,canned egg plums,NA,12,12,1889,1901,0.2,0.3,0,canned egg plums
8268,Cht. Margaux,NA,2,2,1907,1907,2.5,5,0,Cht. Margaux
8269,"Creme De Champagne, Marie Brizard",NA,15,15,1900,1901,0,0,0,"Creme De Champagne, Marie Brizard"
8270,Fillet of Beef Saute a'la Bordelaise,NA,1,1,1900,1900,0,0,0,Fillet of Beef Saute a'la Bordelaise
8272,"Maraschino, Marie Brizard",NA,14,14,1900,1901,0.25,0.25,0,"Maraschino, Marie Brizard"
8273,Sweet peppers sautees,NA,1,1,1900,1900,0.2,0.35,0,Sweet peppers sautees
8275,"Cacao Chouao, Marie Brizard",NA,15,15,1900,1901,0,0,0,"Cacao Chouao, Marie Brizard"
8277,"beer on draught, per glass",NA,5,5,1900,1938,0.1,0.1,0,"beer on draught, per glass"
8279,Lemon,NA,39,41,1896,1969,0.05,25,0,Lemon
8281,"Eggs, Poached on toast",NA,81,81,1892,1973,0.15,25,0,"Eggs, Poached on toast"
8282,Mashed Parsnips,NA,9,9,1900,1937,0,0,0,Mashed Parsnips
8285,"Eggs, Scrambled, plain",NA,20,20,1900,1928,0.2,0.4,0,"Eggs, Scrambled, plain"
8287,"Eggs, Scrambled, on toast",NA,3,3,1900,1906,0,0,0,"Eggs, Scrambled, on toast"
8288,Whiskey Club Cocktails,NA,11,11,1900,1901,0.2,0.25,0,Whiskey Club Cocktails
8289,"Eggs, Scrambled, with mushrooms",NA,8,8,1900,1907,0.35,0.5,0,"Eggs, Scrambled, with mushrooms"
8290,Pot of Coffee with Cream,NA,36,37,1892,1955,0.1,35,0,Pot of Coffee with Cream
8291,"Eggs, Scrambled, with bacon",NA,10,10,1899,1906,0,0,0,"Eggs, Scrambled, with bacon"
8293,Vermouth Club Cocktails,NA,9,9,1900,1901,0.2,0.2,0,Vermouth Club Cocktails
8295,Manhattan Club Cocktails,NA,10,10,1900,1901,0.2,0.2,0,Manhattan Club Cocktails
8296,Martini Club Cocktails,NA,10,10,1900,1901,0.2,0.2,0,Martini Club Cocktails
8297,Pot Cheese with Shives and Caraway Seeds,NA,2,2,1901,1901,0,0,0,Pot Cheese with Shives and Caraway Seeds
8298,"Loin of english mutton, petit pois",NA,1,1,1900,1900,0.3,0.3,0,"Loin of english mutton, Petit away"
8299,Tom Gin Club Cocktails,NA,10,10,1900,1901,0.2,0.2,0,Tom Gin Club Cocktails
8300,York Club Cocktails,NA,11,11,1900,1901,0.2,0.2,0,York Club Cocktails
8303,"Oysters, Fried",NA,91,94,1856,1972,0,30,1,"Oysters, Fried"
8306,Neuchatel,NA,25,25,1894,1962,0,3.5,0,Neuchatel
8308,"Oysters, roast on toast",NA,12,12,1896,1901,0,0,1,"Oysters, roast on toast"
8310,Hermitage Rye Whiskey flasks,NA,7,7,1901,1901,0.3,1,0,Hermitage Rye Whiskey flasks
8311,"Little Neck clams, raw",NA,17,18,1889,1914,0.15,0.3,1,"Little Neck clams, raw"
8312,"Oysters, scalloped (1)",NA,4,4,1900,1900,0,0,1,"Oysters, scalloped (1)"
8313,Kloster cheese,NA,2,2,1901,1901,0.15,0.2,0,Monastery cheese
8314,"Little Neck clams, steamed",NA,42,44,1889,1917,0.2,60,1,"Little Neck clams, steamed"
8315,"Paul Jones Rye Whiskey, flasks",NA,5,5,1901,1901,0,0,0,"Paul Jones Rye Whiskey, flasks"
8316,G. H. Mumm Extra Dry,NA,21,21,1896,1914,1.75,5,0,G. H. Mumm Extra Dry
8317,Champagne Cup,NA,36,37,1892,1975,0.5,4.75,0,Champagne Cup
8318,"Wilson Rye Whiskey, flasks",NA,4,4,1901,1901,0.3,0.3,0,"Wilson Rye Whiskey, flasks"
8319,country sausages,NA,94,96,1889,1987,0.15,30,0,country sausages
8321,Bass's Ale White Label,NA,7,7,1900,1901,0.3,0.3,0,Bass's Ale White Label
8324,"Bass's Ale, Dog's Head",NA,38,38,1896,1933,0.1,0.6,0,"Bass's Ale, Dog's Head"
8325,club chicken,NA,7,7,1900,1900,0.9,0.9,0,club chicken
8327,Pommery & Greno,NA,40,40,1882,1968,1.75,25,0,Pommery & Greno
8328,Frank Jones Portsmouth Pale Ale,NA,11,11,1901,1901,0,0,0,Frank Jones Portsmouth Pale Ale
8329,broiled spring turkey,NA,30,30,1895,1912,1,3.5,0,broiled spring turkey
8330,Frank Jones Portsmouth Nourishing Stout,NA,11,11,1901,1901,0.25,0.25,0,Frank Jones Portsmouth Nourishing Stout
8332,Alaska Ice Cream,NA,12,12,1895,1907,0.4,0.75,0,Alaska Ice Cream
8333,"Guinness's Brown Stout ""Burke""",NA,5,5,1901,1901,0,0,0,"Guinness's Brown Stout ""Burke"""
8335,potted chicken in butter,NA,2,2,1900,1900,1.25,2.4,0,potted chicken in butter
8336,Beefsteak von Filet,NA,4,4,1900,1900,0,0,0,Fillet beef steak
8338,"Leisten Riesling, 1875",NA,2,2,1901,1901,3,3,0,"Last Riesling, 1875"
8340,spring chicken en cocotte,NA,3,3,1900,1906,0,0,0,spring chicken casserole
8343,club chicken en cocotte,NA,2,2,1900,1900,1.35,1.35,0,club chicken casserole
8344,"Oysters, patties",NA,6,6,1900,1901,0.4,0.75,1,"Oysters, patties"
8347,deerfoot sausages,NA,27,27,1900,1934,0.25,35,0,deerfoot sausages
8349,Pabst Milwaukee Lager Beer,NA,20,20,1899,1901,0.2,15,0,Pabst Milwaukee Lager Beer
8350,spare ribs,NA,15,15,1900,1977,0,0,0,spare ribs
8351,"Little Neck Clams, stewed",NA,26,26,1892,1907,0.2,0.5,1,"Little Neck Clams, stewed"
8353,spare ribs with fried apples,NA,3,3,1900,1900,0,0,0,spare ribs with fried apples
8356,Beadleston & Woerz Imperial,NA,17,17,1899,1901,0.15,0.15,0,Beadleston & Woerz Imperial
8358,Ballantine's Pale Ale,NA,20,20,1899,1901,0,0,0,Ballantine's Pale Ale
8359,"Little Neck Clams, fritters",NA,18,18,1900,1908,0,0,1,"Little Neck Clams, fritters"
8360,pork chops sauce piquante,NA,2,2,1900,1905,0.4,0.75,0,pork chops hot sauce
8361,Beefsteak Russe a la tartare,NA,2,2,1900,1900,1,1,0,Russian beefsteak with tartare
8363,"pork chops, plain",NA,24,24,1899,1938,0.2,40,0,"pork chops, plain"
8366,pig's feet,NA,53,54,1858,1907,0.15,40,0,pig's feet
8367,Myles Standish Ginger Ale,NA,10,10,1901,1901,0,0,0,Myles Standish Ginger Ale
8368,"Chicken with rice, soup",NA,1,1,1900,1900,0.3,0.3,0,"Chicken with rice, soup"
8369,Potatoes--Souffle,NA,3,3,1907,1918,0.25,0.4,0,Potatoes - Breath
8371,Carrots,NA,128,133,1856,1973,0,1.4,0,Carrots
8372,bacon broiled,NA,12,12,1892,1906,0.25,30,0,bacon broiled
8373,Potatoes--Au gratin,NA,4,4,1907,1933,0.25,0.35,0,Potatoes - Au gratin
8374,Oyster crabs on toast,NA,9,9,1891,1900,1,1.25,1,Oyster crabs on toast
8375,ham broiled,NA,13,13,1900,1906,0.25,30,0,ham broiled
8376,"tripe sautee, creole",NA,4,4,1900,1900,0,0,0,"tripe sautee, creole"
8377,"tripe sautee, lyonnaise",NA,2,2,1900,1900,0.4,0.4,0,"sautéed tripe, lyonnaise"
8378,"tripe, broiled",NA,22,22,1881,1907,0.25,30,0,"tripe, broiled"
8379,"Filet of sole, fried",NA,22,22,1892,1952,0.24,1.75,1,"Filet of sole, fried"
8380,"Spaghetti, Philadelphia style",NA,3,3,1896,1900,0,0,0,"Spaghetti, Philadelphia style"
8381,"Poland Spring Water, Plain or Aerated",NA,2,2,1901,1901,0,0,0,"Poland Spring Water, Plain or Aerated"
8382,Dishes to Order,NA,2,2,1901,1919,NA,NA,0,Dishes to Order
8384,chicken croquettes plain,NA,2,2,1900,1900,0.4,0.6,0,plain chicken croquettes
8386,Londonderry Litha Water,NA,4,4,1901,1901,0.2,0.3,0,Londonderry Litha Water
8387,chicken croquettes with green peas,NA,16,16,1894,1907,0.2,1,0,chicken croquettes with green peas
8388,"chicken livers sautes, madere",NA,2,2,1900,1900,0,0,0,"stir-fried chicken livers, madeira"
8390,Vichy or Seltzer Siphon,NA,10,10,1900,1901,0.2,0.2,0,Vichy or Seltzer Siphon
8391,mutton kidneys stewed with mushrooms,NA,2,2,1900,1900,0.75,0.75,0,mutton kidneys stewed with mushrooms
8393,"Hunyadi Janos Water, Glass",NA,15,15,1899,1901,0.15,0.15,0,"Hunyadi Janos Water, Glass"
8394,mutton kidneys deviled,NA,5,5,1900,1900,0.4,0.6,0,mutton kidneys deviled
8395,Fried or broiled smelts,NA,5,6,1907,1918,0.5,0.7,1,Fried or broiled smelts
8396,mutton kidneys broiled,NA,2,2,1900,1900,0.5,0.5,0,mutton kidneys broiled
8397,calf brains au beurre noir,NA,1,1,1900,1900,0,0,0,black butter calf brains
8398,Richmond Straight Cut Cigarettes,NA,23,23,1898,1901,0.1,0.25,0,Richmond Straight Cut Cigarettes
8400,Compots,NA,3,3,1891,1905,0,0,0,How can
8401,Stuffed crab (1),NA,3,3,1900,1914,0.35,0.6,1,Stuffed crab (1)
8402,"lamb fries fried, tomato sauce",NA,4,4,1900,1900,0,0,0,"lamb fries fried, tomato sauce"
8403,Stuffed lobster (1),NA,3,3,1900,1914,0.35,0.7,1,Stuffed lobster (1)
8404,vienna schitzel,NA,1,1,1900,1900,0,0,0,vienna schitzel
8405,"veal chops breaded, tomato sauce",NA,9,9,1900,1906,0,0,0,"veal chops breaded, tomato sauce"
8406,Hamburger marinated herring,NA,4,4,1900,1900,0,0,1,Hamburger marinated herring
8407,"Coffe, Tea, Etc.",NA,1,1,1900,1900,0,0,0,"Coffe, Tea, Etc."
8408,Sweet Caporal Cigarettes,NA,27,27,1898,1901,0,0,0,Sweet Caporal Cigarettes
8409,"Eggs, scrambled, truffles",NA,3,3,1900,1907,0.75,1,0,"Eggs, scrambled, truffles"
8410,"mutton chops breaded, tomato sauce",NA,20,20,1900,1907,0,0,0,"mutton chops breaded, tomato sauce"
8411,"Eggs, scrambled, tomatoes",NA,5,5,1900,1912,0.35,0.6,0,"Eggs, scrambled, tomatoes"
8412,"Deities, No. 1",NA,3,3,1901,1901,0.35,0.35,0,"Deities, No. 1"
8413,Boiled Bermuda onions,NA,25,25,1895,1921,0,0,0,Boiled Bermuda onions
8414,mutton chops english (1),NA,1,1,1900,1900,0.5,0.5,0,mutton chops english (1)
8415,"Eggs, a la Menagere",NA,1,1,1900,1900,0.6,0.6,0,"Eggs, a la Menagere"
8416,Marrow squash,NA,43,43,1858,1906,0.1,0.3,0,Marrow squash
8417,"Deities, No. 3",NA,3,3,1901,1901,0.25,0.25,0,"Deities, No. 3"
8418,omelette fresh mushrooms,NA,1,1,1900,1900,0,0,0,omelette fresh mushrooms
8419,"Eggs, a la Jefferson",NA,1,1,1900,1900,0.6,0.6,0,"Eggs, a la Jefferson"
8420,omelette oyster crabs,NA,1,1,1900,1900,0.75,0.75,1,omelette oyster crabs
8421,"Eggs, a la Netherland",NA,1,1,1900,1900,0.75,0.75,0,"Eggs, a la Netherland"
8422,Rice croquettes,NA,47,47,1862,1913,0.15,0.4,0,Rice croquettes
8423,omelette oysters,NA,1,1,1900,1900,0,0,1,omelette oysters
8424,omelette spanish style,NA,10,10,1900,1906,0.4,0.5,0,omelette spanish style
8425,N.Y.N.H. & H.R.R. Marine Disct. No 1,NA,1,1,1901,1901,0.35,0.35,0,N.Y.N.H. & H.R.R. Marine Disct. No 1
8426,omelette smoked beef,NA,1,1,1900,1900,0.5,0.5,0,omelette smoked beef
8427,"Omelette, chicken livers",NA,16,16,1900,1945,0.4,50,0,"Omelette, chicken livers"
8428,omelette peas,NA,1,1,1900,1900,0.6,0.6,0,omelette peas
8429,"Omelette, kidneys",NA,7,7,1900,1937,0.45,0.65,0,"Omelette, kidneys"
8430,"Omelette, fines herbes",NA,5,5,1892,1954,0.2,0.8,0,"Omelet, fine herbs"
8431,N.Y.N.H. & H.R.R. Marine Disct. No 3,NA,1,1,1901,1901,0,0,0,N.Y.N.H. & H.R.R. Marine Disct. No 3
8432,"Omelette, truffles",NA,3,3,1900,1907,0,0,0,"Omelette, truffles"
8435,Eggs boiled (2),NA,7,7,1900,1943,0.2,0.35,0,Eggs boiled (2)
8437,steak tenderloin,NA,6,6,1900,1901,0,0,0,steak tenderloin
8438,steak tenderloin with tomato sauce,NA,4,4,1901,1901,0,0,0,steak tenderloin with tomato sauce
8439,steak tenderloin with mushrooms,NA,5,5,1900,1901,0,0,0,steak tenderloin with mushrooms
8440,"Pork chops, broiled or fried",NA,5,5,1900,1921,0,0,0,"Pork chops, broiled or fried"
8441,steak tenderloin with onions,NA,5,5,1901,1901,0.75,0.75,0,steak tenderloin with onions
8442,steak porterhouse,NA,3,3,1901,1901,0,0,0,steak porterhouse
8444,[Lamb chops] breaded,NA,1,1,1900,1900,0,0,0,[Lamb chops] breaded
8445,steak porterhouse with mushrooms,NA,5,5,1901,1901,0,0,0,steak porterhouse with mushrooms
8447,steak porterhouse extra,NA,4,4,1901,1901,0,0,0,steak porterhouse extra
8451,Netherland Salad,NA,4,4,1896,1900,0,0,0,Netherland Salad
8452,[Mutton chops] Jardiniere,NA,1,1,1900,1900,0,0,0,[Mutton chops] Jardiniere
8453,steak porterhouse extra with mushrooms,NA,2,2,1901,1901,0,0,0,steak porterhouse extra with mushrooms
8456,steak sirloin extra,NA,3,3,1900,1901,0,0,0,steak sirloin extra
8457,Veal chop or cutlet,NA,3,3,1900,1900,0.35,0.5,0,Veal chop or cutlet
8458,steak sirloin extra with onions,NA,2,2,1901,1901,0,0,0,steak sirloin extra with onions
8459,[Veal chop or cutlet] tomato sauce,NA,1,1,1900,1900,0.6,0.6,0,[Veal chop or cutlet] tomato sauce
8460,steak sirloin extra with mushrooms,NA,2,2,1901,1901,1.15,1.15,0,steak sirloin extra with mushrooms
8462,[Veal chop or cutlet] Milanaise,NA,1,1,1900,1900,0,0,0,[Veal chop or cutlet] Milanaise
8464,oysters broiled,NA,36,36,1865,1907,0.25,0.6,1,oysters broiled
8465,"oysters broiled, with french peas",NA,1,1,1901,1901,0.45,0.45,1,"oysters broiled, with french peas"
8466,"Mousse au chocolat, Imperial",NA,4,4,1896,1900,0,0,0,"Chocolate mousse, Imperial"
8468,Cucumber salad,NA,794,815,1882,1987,0,75,0,Cucumber salad
8470,"Stuffed tomatoes, celery",NA,4,4,1900,1900,0.3,0.5,0,"Stuffed tomatoes, celery"
8473,oysters pan roast,NA,18,18,1892,1918,0.25,0.6,1,oysters pan roast
8474,oysters cocktail,NA,11,11,1899,1938,0,0,1,oysters cocktail
8476,Creme de menthe sorbet,NA,2,2,1900,1900,0.4,0.4,0,Cream of mint sorbet
8478,sirloin steak a la roosevelt (for 2),NA,1,1,1907,1907,0,0,0,sirloin steak a la roosevelt (for 2)
8480,"Turkey, cold meats",NA,1,1,1900,1900,0.5,0.5,0,"Turkey, cold meats"
8481,"Lamb, cold meats",NA,1,1,1900,1900,0.5,0.5,0,"Lamb, cold meats"
8482,"Roast chicken, cold meats",NA,1,1,1900,1900,1,1,0,"Roast chicken, cold meats"
8483,"Roast beef, cold meats",NA,1,1,1900,1900,0.4,0.4,0,"Roast beef, cold meats"
8485,"Virginia ham, cold meats",NA,1,1,1900,1900,0.5,0.5,0,"Virginia ham, cold meats"
8486,algonquin cream toast,NA,1,1,1907,1907,0.5,0.5,0,algonquin cream toast
8487,Stuffed potatoes,NA,10,10,1896,1933,0.35,0.4,0,Stuffed potatoes
8488,"Westphalia ham, cold meats",NA,1,1,1900,1900,0.6,0.6,0,"Westphalia ham, cold meats"
8489,"Corned beef, cold meats",NA,1,1,1900,1900,0,0,0,"Corned beef, cold meats"
8490,oatmeal biscuit,NA,3,3,1887,1907,0.1,0.15,0,oatmeal biscuit
8491,hulled corn and milk,NA,1,1,1907,1907,0.25,0.25,0,hulled corn and milk
8492,"Smoked tongue, cold meats",NA,1,1,1900,1900,0.5,0.5,0,"Smoked tongue, cold meats"
8494,"Assorted meats, cold meats",NA,1,1,1900,1900,0,0,0,"Assorted meats, cold meats"
8495,"griddle cakes, waffles, maple syrup to order, 6 to 8",NA,1,1,1907,1907,0,0,0,"griddle cakes, waffles, maple syrup to order, 6 to 8"
8496,"Asparagus, maraschino sauce",NA,7,7,1896,1900,0.4,0.4,0,"Asparagus, maraschino sauce"
8497,"Pickled pig's feet, cold meats",NA,1,1,1900,1900,0,0,0,"Pickled pig's feet, cold meats"
8498,graham bread toast,NA,4,4,1900,1907,0.15,0.15,0,graham bread toast
8499,butter crackers,NA,3,3,1887,1907,0.1,0.15,0,butter crackers
8502,bread and rolls,NA,4,4,1900,1947,0.1,0.1,0,bread and rolls
8503,dutch cheese sandwich,NA,1,1,1907,1907,0.2,0.2,0,dutch cheese sandwich
8504,Raspberry,NA,22,22,1900,1965,0,0.4,0,Raspberry
8505,roquefort cheese sandwich,NA,24,24,1900,1949,0.15,25,0,roquefort cheese sandwich
8506,Braten,NA,3,3,1900,1958,0,0,0,roast meat
8507,"Apricots, canned",NA,3,3,1900,1917,0.2,0.3,0,"Apricots, canned"
8509,"Quinces, canned",NA,1,1,1900,1900,0,0,0,"Quinces, canned"
8511,"Greenages, canned",NA,1,1,1900,1900,0.3,0.3,0,"Greenages, canned"
8512,"Cherries, canned",NA,1,1,1900,1900,0.3,0.3,0,"Cherries, canned"
8513,JAMS,NA,31,31,1896,1965,0.1,0.35,0,JAMS
8516,compot,NA,168,176,1890,1962,0.25,0.25,0,compote
8519,"Pears, canned",NA,2,2,1900,1917,0.3,0.3,0,"Pears, canned"
8520,"Peaches, canned",NA,2,2,1900,1917,0.3,0.3,0,"Peaches, canned"
8521,parsley,NA,5,5,1900,1959,NA,NA,0,parsley
8526,Creamed Chicken with Rice,NA,3,3,1906,1906,0.6,0.6,0,Creamed Chicken with Rice
8527,Braised Lamb with Navy Beans,NA,1,1,1906,1906,0,0,0,Braised Lamb with Navy Beans
8530,"Raspberries, preserves",NA,1,1,1896,1896,0,0,0,"Raspberries, preserves"
8532,Cup of Chicken Broth or Puree of Tomatoes,NA,1,1,1906,1906,0,0,0,Cup of Chicken Broth or Puree of Tomatoes
8533,Blackberries,NA,164,196,1880,1945,0.15,35,0,Blackberries
8535,"Broiled Small Tenderloin Steak, Mushroom sauce",NA,2,2,1906,1906,0.6,0.6,0,"Broiled Small Tenderloin Steak, Mushroom sauce"
8536,Pickled peaches,NA,19,19,1898,1914,0.1,50,0,Pickled peaches
8537,club sandwich a la wanamaker,NA,2,2,1906,1906,0.35,0.35,0,club sandwich a la wanamaker
8543,"coffee,pot for two",NA,1,1,1906,1906,0.2,0.2,0,"coffee,pot for two"
8546,Rhubarb,NA,42,45,1900,1940,0.05,0.4,0,Rhubarb
8547,Rhubarb with cream,NA,2,2,1900,1900,0.35,0.35,0,Rhubarb with cream
8551,"one soup, one meat, one dessert and coffee",NA,1,1,1906,1906,0,0,0,"one soup, one meat, one dessert and coffee"
8552,Assorted fruits,NA,66,66,1883,1938,0.15,40,0,Assorted fruits
8553,Stewed carrots,NA,27,28,1899,1950,0.15,0.4,0,Stewed carrots
8554,Pure Filtered Water served on our tables.,NA,1,1,1906,1906,0,0,0,Pure Filtered Water served on our tables.
8555,"Philadelphia Butter, in 1 LB. Bars",NA,1,1,1906,1906,0,0,0,"Philadelphia Butter, in 1 LB. Bars"
8557,Imported Ginger Ale C & C,NA,2,2,1906,1906,0,0,0,Imported Ginger Ale C & C
8558,Lobster broiled,NA,18,18,1893,1913,0.5,1.25,1,Lobster broiled
8559,Lobster fricassee a la Poulette,NA,3,3,1900,1900,0.6,0.6,1,Chicken Lobster Fricassee
8560,Lobster curry with rice,NA,4,4,1900,1901,0.6,0.6,1,Lobster curry with rice
8561,Lobster saute a la Bordelaise,NA,6,6,1900,1901,0,0,1,Lobster jumps Bordeaux style
8563,Lobster broiled deviled,NA,2,2,1900,1900,0.7,0.7,1,Lobster broiled deviled
8564,"Tartar sauce, extra",NA,1,1,1900,1900,0.1,0.1,1,"Tartar sauce, extra"
8568,"Sirloin, Indian Style",NA,1,1,1907,1907,1.5,1.5,0,"Sirloin, Indian Style"
8569,Small Tenderloin (for 1),NA,1,1,1907,1907,0,0,0,Small Tenderloin (for 1)
8570,Large Tenderloin (for 2),NA,1,1,1907,1907,1.9,1.9,0,Large Tenderloin (for 2)
8571,Sirloin (for 2),NA,3,3,1907,1917,1.25,1.75,0,Sirloin (for 2)
8572,Extra Sirloin (for 4),NA,1,1,1907,1907,2.5,2.5,0,Extra Sirloin (for 4)
8573,Club Sirloin (for 6),NA,1,1,1907,1907,3.75,3.75,0,Club Sirloin (for 6)
8574,Porterhouse (for 4),NA,1,1,1907,1907,2.5,2.5,0,Porterhouse (for 4)
8575,Grape Juice,NA,162,224,1898,1973,0,10,0,Grape Juice
8576,Extra Porterhouse (for 8),NA,1,1,1907,1907,0,0,0,Extra Porterhouse (for 8)
8577,"White Rock, pints",NA,5,5,1901,1938,0.2,0.4,0,"White Rock, pints"
8578,Club Porterhouse (for 10),NA,1,1,1907,1907,6,6,0,Club Porterhouse (for 10)
8579,Lemonade with grape juice,NA,3,3,1900,1906,0.15,0.15,0,Lemonade with grape juice
8580,"Apollinaris, quarts",NA,5,5,1900,1906,0,0,0,Apollinaris Wednesdays
8581,"Apollinaris, pints",NA,15,15,1900,1914,0.2,0.3,0,"Apollinaris, pints"
8582,Lamb Chops (2) (3),NA,1,1,1907,1907,0.5,0.7,0,Lamb Chops (2) (3)
8583,Mutton Chops (1) (2),NA,1,1,1907,1907,0.3,0.5,0,Mutton Chops (1) (2)
8584,Rye Bread,NA,189,195,1882,1987,0,0.15,0,Rye Bread
8585,Pork Chops (1) (2),NA,1,1,1907,1907,0.3,0.5,0,Pork Chops (1) (2)
8586,Single Eng. Mutton Chop,NA,1,1,1907,1907,0,0,0,Single Eng. Mutton Chop
8587,Mineral Waters,NA,33,33,1883,1945,0,0.9,0,Mineral Waters
8588,Brace English Chops,NA,2,2,1901,1907,0.7,1.25,0,Brace English Chops
8589,Parker House Rolls,NA,21,21,1900,1951,0.05,0.15,0,Parker House Rolls
8590,English Mutton Chops en Casserole (each),NA,1,1,1907,1907,0,0,0,English Mutton Chops en Casserole (each)
8591,Lamb Chops en Casserole,NA,1,1,1907,1907,1.25,1.25,0,Lamb Chops in Casserole
8592,The Dickens Combination Chop with Baked Potato,NA,1,1,1907,1907,0,0,0,The Dickens Combination Chop with Baked Potato
8594,CHICKEN Planked or en Casserole,NA,1,1,1907,1907,2,2,0,CHICKEN Planked or en Casserole
8598,"Wheat Cakes, pure maple syrup",NA,7,7,1894,1952,0.1,0.55,0,"Wheat Cakes, pure maple syrup"
